completed_at,pair,interval,variant,family,candles_loaded,total_return_pct,rank_score,rank_grade,final_equity,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,fees_paid,maker_fee_rate,taker_fee_rate,fee_gst_rate,maker_fee_effective_rate,taker_fee_effective_rate,entry_fee_type,exit_fee_type,leverage,risk_per_trade_pct,compound_risk_equity,stop_loss_pct,take_profit_pct,stop_slippage_pct,funding_fee_rate,funding_interval_hours,funding_paid,ambiguous_exit_count,gap_exit_count,trailing_stop_enabled,trailing_profile,trailing_stop_activation_pct,trailing_stop_distance_pct,atr_dynamic_exits_enabled,atr_period,atr_stop_multiple,atr_take_profit_multiple,atr_take_profit_mode,accepted_reports,rejected_reports,enter_long,enter_short,exit_long,exit_short,hold,error
2026-05-18T06:03:34.296488+05:30,B-BASED_USDT,4h,adaptive_default,adaptive_hybrid,238,1.903299696646052489934550600,2.441787184535713949263885530,A,1019.032996966460524899345506,7,57.14285714285714285714285714,1.806907452297697669402595016,2.740261933364587103580684082,0.5534342357040278594911681330,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,14,231,6,1,6,1,231,
2026-05-18T06:03:58.448916+05:30,B-STO_USDT,5m,adaptive_default,adaptive_hybrid,1000,-2.038708973244817751185376500,-3.384726775893551507584473728,reject,979.6129102675518224881462350,29,27.58620689655172413793103448,0.6907080357484535456719209014,3.341947099316512678194351225,23.94045670856182053921914196,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,1,False,off,0,0,True,14,1.5,3,fixed,58,971,14,15,14,15,971,
2026-05-18T06:04:22.681266+05:30,B-STO_USDT,15m,adaptive_default,adaptive_hybrid,1000,-1.724032780739264716340864210,-9.32851658270562922018818948,reject,982.7596721926073528365913579,33,30.30303030303030303030303030,0.8529882908897355766380349672,8.768368306996668525698716160,27.05969708674155862946009808,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,66,967,20,13,20,13,967,
2026-05-18T06:04:47.014695+05:30,B-STO_USDT,30m,adaptive_default,adaptive_hybrid,1000,-8.896013860295666522923783480,-22.49029219108799102886524434,reject,911.0398613970433347707621652,46,30.43478260869565217391304348,0.5594580260234996099436996687,13.61055550627145898066308816,30.80236674390883654305447508,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,92,954,26,20,26,20,954,
2026-05-18T06:05:11.230949+05:30,B-STO_USDT,1h,adaptive_default,adaptive_hybrid,1000,-10.16293652890451883084199491,-20.42990998492210242891553432,reject,898.3706347109548116915800509,33,18.18181818181818181818181818,0.3933486025565324702394771147,10.16293652890451883084199491,12.88013507773205185463452687,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,2,False,off,0,0,True,14,1.5,3,fixed,66,967,20,13,20,13,967,
2026-05-18T06:05:35.445238+05:30,B-STO_USDT,4h,adaptive_default,adaptive_hybrid,1000,-8.613731809028609485732786780,-18.16317844259365621224251384,reject,913.8626819097139051426721322,28,21.42857142857142857142857143,0.3803934407325970313834897664,9.368186812024192631421365271,5.935100420917514107535046698,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,56,972,15,14,15,13,971,
2026-05-18T06:05:59.665879+05:30,B-KAITO_USDT,5m,adaptive_default,adaptive_hybrid,1000,-5.204065732764827792899431440,-9.16101250823883328573814613,reject,947.9593426723517220710056856,32,28.12500,0.4740676952410146241427873046,5.204065732764827792899431440,26.42109843122083688750070629,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,64,968,19,13,19,13,968,
2026-05-18T06:06:23.698318+05:30,B-KAITO_USDT,15m,adaptive_default,adaptive_hybrid,1000,-6.232938856346894951672051050,-13.96321236390181730344723942,reject,937.6706114365310504832794895,30,23.33333333333333333333333333,0.4435041019886105792588334538,8.093825369225714808234284220,23.35700807433550993488294604,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,60,970,13,17,13,17,970,
2026-05-18T06:06:47.665071+05:30,B-KAITO_USDT,30m,adaptive_default,adaptive_hybrid,1000,2.009231875141485348618451100,1.666950885541749194825482381,B,1020.092318751414853486184511,30,36.66666666666666666666666667,1.183250791006852519232862535,3.367026057290752953806955031,19.23127250501627126498414808,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,60,970,14,16,14,16,970,
2026-05-18T06:07:11.647209+05:30,B-KAITO_USDT,1h,adaptive_default,adaptive_hybrid,1000,-5.447703560321333889632068430,-11.29903832026507758933360024,reject,945.5229643967866611036793157,34,23.52941176470588235294117647,0.6231664621862370239836826549,7.038134147452974198135117694,16.34437254706216986268650540,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,68,966,16,18,16,18,966,
2026-05-18T06:07:35.747936+05:30,B-KAITO_USDT,4h,adaptive_default,adaptive_hybrid,1000,-4.895917868250006515690966400,-11.23655715032560249784635993,reject,951.0408213174999348430903360,31,25.80645161290322580645161290,0.7119950266079588403692203934,7.451703468233210930315067460,7.090239274790922285230307314,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,62,969,13,18,13,18,969,
2026-05-18T06:08:00.013816+05:30,B-SKY_USDT,5m,adaptive_default,adaptive_hybrid,1000,-3.191158295234074845215199040,-5.566322949687230822725012803,reject,968.0884170476592515478480096,28,28.57142857142857142857142857,0.3786000461350990997109545958,3.625891797378683341545378364,23.12898833558753781928723935,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,56,972,16,12,16,12,972,
2026-05-18T06:08:24.168393+05:30,B-SKY_USDT,15m,adaptive_default,adaptive_hybrid,1000,-5.887752026791940266751080100,-14.84762126993446612551545403,reject,941.1224797320805973324891990,38,28.94736842105263157894736842,0.4975283088014180880380703140,9.483940688596289627872411647,31.25438701684129693252345495,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,76,962,22,16,22,16,962,
2026-05-18T06:08:48.190615+05:30,B-SKY_USDT,30m,adaptive_default,adaptive_hybrid,1000,-1.559608380695655419415160190,-5.959390719222306316848939529,reject,984.4039161930434458058483981,27,40.74074074074074074074074074,0.8304044359210981470617783935,5.928472968295077753245868901,21.66386638956728097015596591,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,54,973,12,15,12,15,973,
2026-05-18T06:09:12.419778+05:30,B-SKY_USDT,1h,adaptive_default,adaptive_hybrid,1000,-10.94058848442272496321483074,-22.92410548436691812038077452,reject,890.5941151557727503678516926,40,27.500,0.4450621327625524665317387113,11.89891301237543847218353696,24.26766335427416093516605337,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,2,False,off,0,0,True,14,1.5,3,fixed,80,960,21,19,21,19,960,
2026-05-18T06:09:36.636780+05:30,B-SKY_USDT,4h,adaptive_default,adaptive_hybrid,1000,3.894421429487204518501628200,2.828648125433553015281350356,B,1038.944214294872045185016282,45,37.77777777777777777777777778,1.216909822301959748997037450,4.599674358926056800971482195,11.71335788469787508622274999,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,90,955,25,20,25,20,955,
2026-05-18T06:10:00.891420+05:30,B-PIXEL_USDT,5m,adaptive_default,adaptive_hybrid,1000,-2.634112553265822455616271510,-3.442027034361707091103940991,reject,973.6588744673417754438372849,29,31.03448275862068965517241379,0.6031636256936145911961695471,2.771393385986491054304006860,23.95238611496168899746500394,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,4,False,off,0,0,True,14,1.5,3,fixed,58,971,14,15,14,15,971,
2026-05-18T06:10:25.307620+05:30,B-PIXEL_USDT,15m,adaptive_default,adaptive_hybrid,1000,-9.412520314939575981601098360,-23.02527047812603179641011407,reject,905.8747968506042401839890164,33,27.27272727272727272727272727,0.4332989167808876355504362640,12.90347839739858486872791059,26.36215344872482011383982114,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,66,967,15,18,15,18,967,
2026-05-18T06:10:49.764436+05:30,B-PIXEL_USDT,30m,adaptive_default,adaptive_hybrid,1000,-14.29508431300841670376872925,-30.07851811223024781459310043,reject,857.0491568699158329623127075,34,11.76470588235294117647058824,0.1927107960193448844432701908,14.29508431300841670376872925,23.37423110101151393084146494,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,68,966,19,15,19,15,966,
2026-05-18T06:11:14.036425+05:30,B-PIXEL_USDT,1h,adaptive_default,adaptive_hybrid,1000,-6.743726490582469710043389390,-14.06498943436474674285066857,reject,932.5627350941753028995661061,37,29.72972972972972972972972973,0.6411497227735770660463948893,8.362849911463544931920055172,14.44373872286208415105834323,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,74,963,15,22,15,22,963,
2026-05-18T06:11:38.307918+05:30,B-PIXEL_USDT,4h,adaptive_default,adaptive_hybrid,1000,-3.680753828032358880919034720,-9.52534202856611219028481525,reject,963.1924617196764111908096528,28,32.14285714285714285714285714,0.6948487251765658921022908760,6.907428520709508074856289828,4.768148541026615774601816693,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,56,972,19,9,19,9,972,
2026-05-18T06:12:02.510274+05:30,B-ALICE_USDT,5m,adaptive_default,adaptive_hybrid,1000,-5.740546619443421436364387710,-10.85415168534144695201780134,reject,942.5945338055657856363561229,31,22.58064516129032258064516129,0.3204689471498511976768133201,5.843634368158182328805632220,25.59298723748747969740505764,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,62,969,17,14,17,14,969,
2026-05-18T06:12:26.730740+05:30,B-ALICE_USDT,15m,adaptive_default,adaptive_hybrid,1000,-1.832338994753808380164520400,-4.829698899531066505204240065,reject,981.6766100524619161983547960,34,32.35294117647058823529411765,0.8671945663409559664459635165,5.145399229967336046345317358,27.71704940829997539923237204,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,68,966,18,16,18,16,966,
2026-05-18T06:12:50.851428+05:30,B-ALICE_USDT,30m,adaptive_default,adaptive_hybrid,1000,-3.704374925237069534138695480,-11.34221961709450707633150206,reject,962.9562507476293046586130452,41,34.14634146341463414634146341,0.8144835014824541862507212917,9.053449355857876731755399329,26.68956901731007181072350650,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,82,959,26,15,26,15,959,
2026-05-18T06:13:14.886152+05:30,B-ALICE_USDT,1h,adaptive_default,adaptive_hybrid,1000,-7.115683328668493350457301680,-16.81180309653919731138797904,reject,928.8431667133150664954269832,32,25.00,0.5288492629195594870188127425,9.883054634967858347974642268,12.07627016150848022315785830,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,True,14,1.5,3,fixed,64,968,20,12,20,12,968,
2026-05-18T06:13:38.850198+05:30,B-ALICE_USDT,4h,adaptive_default,adaptive_hybrid,1000,-6.483825865955322947524491180,-13.31017512725155880808544906,reject,935.1617413404467705247550882,36,30.55555555555555555555555556,0.5707219336680366605684717569,7.814234502905847345358321110,6.332231309800989524956764263,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,1,False,off,0,0,True,14,1.5,3,fixed,72,964,25,11,25,11,964,
2026-05-18T06:13:56.870575+05:30,B-ZEC_USDT,5m,hybrid_meta,hybrid_meta,1000,-3.106728980906704190310266300,-7.040870641556612790649967205,reject,968.9327101909329580968973370,5,20.0,0.2952856961137269931198431696,3.819770442301890069263509795,4.065858557983416661107222690,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,10,995,5,0,5,0,995,
2026-05-18T06:14:15.025593+05:30,B-ZEC_USDT,15m,hybrid_meta,hybrid_meta,1000,-3.587437191793245385303803190,-9.225073026931923102200498132,reject,964.1256280820675461469619681,11,27.27272727272727272727272727,0.5837673563911067587653779192,5.884136438336712987541960622,6.256060914860607610717030609,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,22,989,11,0,11,0,989,
2026-05-18T06:14:33.119514+05:30,B-ZEC_USDT,30m,hybrid_meta,hybrid_meta,1000,-3.794868755249017425936738570,-9.25122141936197935478860250,reject,962.0513124475098257406326143,25,28.00,0.7597808690025488330564156254,6.580731521694447675971756145,10.36006651801979047356637740,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,50,975,26,0,25,0,974,
2026-05-18T06:14:51.226900+05:30,B-ZEC_USDT,1h,hybrid_meta,hybrid_meta,1000,7.057145144210657956808274800,7.820023168244357679696405992,A,1070.571451442106579568082748,33,66.66666666666666666666666667,1.665122725579516975061568927,3.373893941700267381788005330,10.76431508758221638961504169,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,66,967,33,0,33,0,967,
2026-05-18T06:15:09.076805+05:30,B-ZEC_USDT,4h,hybrid_meta,hybrid_meta,1000,-2.2958102505162628957227200,-7.042495512244807653791972173,reject,977.0418974948373710427728000,41,51.21951219512195121951219512,0.8584542899964311928377656837,6.810875073377125714995826834,6.830325130453829808502252282,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,82,959,41,0,41,0,959,
2026-05-18T06:15:27.150311+05:30,B-BNB_USDT,5m,hybrid_meta,hybrid_meta,1000,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,0,1000,0,0,0,0,1000,
2026-05-18T06:15:45.195655+05:30,B-BNB_USDT,15m,hybrid_meta,hybrid_meta,1000,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,0,1000,0,0,0,0,1000,
2026-05-18T06:16:03.400689+05:30,B-BNB_USDT,30m,hybrid_meta,hybrid_meta,1000,-1.509756070650009564040410060,-3.443768926446113558934882984,too_few_trades,984.9024392934999043595958994,2,0,0E+26,1.627210284636883195915578339,1.638877685419682556280366997,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,4,998,2,0,2,0,998,
2026-05-18T06:16:21.579325+05:30,B-BNB_USDT,1h,hybrid_meta,hybrid_meta,1000,-3.017301348248600902958011330,-6.105230650708781793077169228,reject,969.8269865175139909704198867,5,20.0,0.2919227436164855136446357801,3.137419831754521533926743566,4.095426702295767757649560975,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,10,995,5,0,5,0,995,
2026-05-18T06:16:39.551880+05:30,B-BNB_USDT,4h,hybrid_meta,hybrid_meta,1000,-10.25482326475194897285584319,-24.14246084199717990160138310,reject,897.4517673524805102714415681,11,9.090909090909090909090909091,0.004707659984067503416217337495,11.55764231777069274846237966,5.453517476532757828178776002,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,22,989,11,0,11,0,989,
2026-05-18T06:16:57.256338+05:30,B-AIGENSYN_USDT,5m,hybrid_meta,hybrid_meta,1000,-5.809439044169338247295703630,-13.77717895608891935298673576,reject,941.9056095583066175270429637,22,45.45454545454545454545454545,0.4907986422773818947838227560,8.039469757179475916206942115,7.875571236091795063428378091,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,44,978,22,0,22,0,978,
2026-05-18T06:17:11.564707+05:30,B-AIGENSYN_USDT,15m,hybrid_meta,hybrid_meta,903,-2.909248421273455485121785680,-7.804072690310815732048410142,reject,970.9075157872654451487821432,25,32.00,0.7577189121858319301150854592,6.128209674727219285725436301,6.402749663723359394680643044,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,50,878,25,0,25,0,878,
2026-05-18T06:17:15.047519+05:30,B-AIGENSYN_USDT,30m,hybrid_meta,hybrid_meta,452,-4.636014992527746614646516490,-10.59971024410273760500589577,reject,953.6398500747225338535348351,15,33.33333333333333333333333333,0.3746344693382125877301323016,5.970371352201132932655715106,3.046459502510527506202244876,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,30,437,15,0,15,0,437,
2026-05-18T06:17:15.888537+05:30,B-AIGENSYN_USDT,1h,hybrid_meta,hybrid_meta,226,-2.595058794969666427102930970,-5.418626012581867455749196468,reject,974.0494120503033357289706903,9,33.33333333333333333333333333,0.2078339883985875811720405383,2.951388155527500952792277260,1.246566523922517253259515822,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,18,217,9,0,9,0,217,
2026-05-18T06:17:15.936088+05:30,B-AIGENSYN_USDT,4h,hybrid_meta,hybrid_meta,57,-0.8236788223438137984450116700,-0.976003507284071161435384979,reject,991.7632117765618620155498833,3,33.33333333333333333333333333,0.5917794667672797810044186973,1.188706894779853539999368563,0.2081228410424225278806239993,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,6,54,3,0,3,0,54,
2026-05-18T06:17:33.400671+05:30,B-RAVE_USDT,5m,hybrid_meta,hybrid_meta,1000,4.530299588994017562315461500,6.638153046844551933490018136,A,1045.302995889940175623154615,8,62.500,2.669101654961390730605965447,2.904279881657797672029899406,6.592614871814355173169831423,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,16,992,8,0,8,0,992,
2026-05-18T06:17:50.832186+05:30,B-RAVE_USDT,15m,hybrid_meta,hybrid_meta,1000,-0.9219755417654505154463179200,-3.235957850962449610415658841,reject,990.7802445823454948455368208,14,35.71428571428571428571428571,0.9030558409915950711725997919,3.856075192944151389851632404,5.445362105685498285947575796,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,28,986,14,0,14,0,986,
2026-05-18T06:18:08.397209+05:30,B-RAVE_USDT,30m,hybrid_meta,hybrid_meta,1000,-4.773681071002729758902940230,-10.25028943158361008537326161,reject,952.2631892899727024109705977,10,20.0,0.4208782051022827764594640155,5.454691816628356703511399528,2.242810069360046321752306514,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,20,990,10,0,10,0,990,
2026-05-18T06:18:26.426741+05:30,B-RAVE_USDT,1h,hybrid_meta,hybrid_meta,1000,14.86156438094253142173436540,16.86132884582512019987135753,A,1148.615643809425314217343654,58,67.24137931034482758620689655,2.061554701499417188290926996,3.698675950492996478755889484,6.455844750621703740595183912,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,5,0,True,1:2,1,2,False,14,1.5,3,fixed,116,942,58,0,58,0,942,
2026-05-18T06:18:34.677147+05:30,B-RAVE_USDT,4h,hybrid_meta,hybrid_meta,688,-0.312215928150971917030815700,-3.258733525942082159201918861,reject,996.8778407184902808296918430,31,51.61290322580645161290322581,0.9765747280492710757326240319,5.159733643111721914909080980,3.388587037615058149998017018,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,2,0,True,1:2,1,2,False,14,1.5,3,fixed,62,657,31,0,31,0,657,
2026-05-18T06:18:52.251035+05:30,B-BSB_USDT,5m,hybrid_meta,hybrid_meta,1000,3.080802560488660651817708300,1.553419816322221590545676745,B,1030.808025604886606518177083,19,42.10526315789473684210526316,1.344058967886968534040436622,4.132400543952300903482323839,7.893846976459762357636730150,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,38,981,19,0,19,0,981,
2026-05-18T06:19:09.837612+05:30,B-BSB_USDT,15m,hybrid_meta,hybrid_meta,1000,0.04791137723874745111548400,-4.301934673202887638682198272,watchlist,1000.479113772387474511154840,33,39.39393939393939393939393939,1.003617188029338187645937905,6.405664341200249172071646466,7.681736625964407610451747886,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,66,967,33,0,33,0,967,
2026-05-18T06:19:27.509759+05:30,B-BSB_USDT,30m,hybrid_meta,hybrid_meta,1000,6.196660186287833243674660800,7.442185255876997333670541452,B,1061.966601862878332436746608,46,58.69565217391304347826086957,1.494687703154394692165060902,3.235080269375700235467392922,6.709966798550290887761459760,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,2,0,True,1:2,1,2,False,14,1.5,3,fixed,92,954,46,0,46,0,954,
2026-05-18T06:19:45.118129+05:30,B-BSB_USDT,1h,hybrid_meta,hybrid_meta,1000,5.730480237499813106680423800,5.745120558421547954958343112,B,1057.304802374998131066804238,79,54.43037974683544303797468354,1.202529298082107633671102685,3.912334620193984335251428846,9.141557904133623735333261125,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,3,0,True,1:2,1,2,False,14,1.5,3,fixed,158,921,79,0,79,0,921,
2026-05-18T06:19:46.416825+05:30,B-BSB_USDT,4h,hybrid_meta,hybrid_meta,280,-2.130199665505515376600698160,-3.932723709147380605476059206,reject,978.6980033449448462339930184,21,57.14285714285714285714285714,0.7501019876055151123030536379,3.482182415082316362785174658,1.222492496383447693417172013,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,42,259,21,0,21,0,259,
2026-05-18T06:20:03.920901+05:30,B-SAGA_USDT,5m,hybrid_meta,hybrid_meta,1000,-5.192801993170342199417753480,-12.76343793316755306914991597,reject,948.0719800682965780058224652,8,12.500,0.2456808766341147148027506379,6.769598154612352239470131018,3.942739061924104602739051294,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,16,992,8,0,8,0,992,
2026-05-18T06:20:21.508588+05:30,B-SAGA_USDT,15m,hybrid_meta,hybrid_meta,1000,-0.4194614356984199783492393200,-4.312779094833357393951383492,reject,995.8053856430158002165076068,38,44.73684210526315789473684211,0.9755669064508870193755431678,6.195561177629369163482584406,8.994527903785652457077415164,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,2,0,True,1:2,1,2,False,14,1.5,3,fixed,76,962,38,0,38,0,962,
2026-05-18T06:20:39.131330+05:30,B-SAGA_USDT,30m,hybrid_meta,hybrid_meta,1000,9.753978844791856834587808600,10.65555598922990820282320957,A,1097.539788447918568345878086,32,53.12500,2.093933939102708468706936603,3.909032587013892455342777789,8.203207647274421864223960206,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,2,0,True,1:2,1,2,False,14,1.5,3,fixed,64,968,32,0,32,0,968,
2026-05-18T06:20:56.819143+05:30,B-SAGA_USDT,1h,hybrid_meta,hybrid_meta,1000,4.773574067675570035697751400,-0.258414133041610860175581890,B,1047.735740676755700356977514,30,56.66666666666666666666666667,1.411518392350357258705475914,7.484019988334316330627428094,6.862000796718301661190719256,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,60,970,30,0,30,0,970,
2026-05-18T06:21:14.421803+05:30,B-SAGA_USDT,4h,hybrid_meta,hybrid_meta,1000,-2.437424162713929681800710150,-7.099965700935162882052109510,reject,975.6257583728607031819928985,27,51.85185185185185185185185185,0.7898615693825406789168924901,6.073811741589051646468147474,4.339417308113956249064323762,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,2,0,True,1:2,1,2,False,14,1.5,3,fixed,54,973,27,0,27,0,973,
2026-05-18T06:21:31.894891+05:30,B-SAHARA_USDT,5m,hybrid_meta,hybrid_meta,1000,-5.323948592318970910565812840,-11.66242160153810596239967604,reject,946.7605140768102908943418716,6,16.66666666666666666666666667,0.01944502857471888096856831144,5.341890453094858251016799854,4.110165298017628472426393277,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,12,994,6,0,6,0,994,
2026-05-18T06:21:49.564464+05:30,B-SAHARA_USDT,15m,hybrid_meta,hybrid_meta,1000,3.223529294863273439077505500,-1.193433672517223456187074364,B,1032.235292948632734390775055,36,44.44444444444444444444444444,1.191170492003885946386790053,6.879443161110615030430527976,12.19007091951606779328859754,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,72,964,36,0,36,0,964,
2026-05-18T06:22:07.125144+05:30,B-SAHARA_USDT,30m,hybrid_meta,hybrid_meta,1000,0.406113712483365463818777800,-2.518431869269920763385626333,watchlist,1004.061137124833654638187778,37,37.83783783783783783783783784,1.021896025882323838446869563,5.454670106814347123278514607,11.64411608555041860321242612,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,2,0,True,1:2,1,2,False,14,1.5,3,fixed,74,963,37,0,37,0,963,
